"","id","Veg.Type","BURNID","OzCBI","preNBR","preNDVI","preNIR","prei35","preNDWI","dNBRmax","dNIRmax","di35max","dNDVImax","dNDWImax","RBRmax","Severity_class","predict","dif"
"14","PHS136-ub118","Northern Jarrah Forest","PHS136",0,0.556349206349206,0.754809843400447,274,700,0.270489148040168,0.0317838246409675,148,-96.5,0.0399536133684986,0.030850631368308,0.0204089259566108,"U","U",0
"15","PHS136-ub119","Northern Jarrah Forest","PHS136",0,0.556146886641831,0.764634882317441,195,546,0.239508266214498,0.014862482972106,149,-57.5,0.0493536478724437,0.0210782320848048,0.00954468913601253,"U","U",0
"16","PHS136-ub120","Northern Jarrah Forest","PHS136",0,0.555790960451977,0.763105242096839,296,767,0.280441732054635,0.0446624950087912,114,-78.5,0.0943681820554308,0.0800695236179107,0.0286888195932384,"U","U",0
"17","PHS141-M61OP","Northern Jarrah Forest","PHS141",2,0.630325942576888,0.808250226654578,282,781.5,0.349801201252009,0.206194315520215,50.6666666666667,-137.166666666667,0.144735888643596,0.173571693055288,0.126396761149096,"H","H",0
"18","PHS141-M63OP","Northern Jarrah Forest","PHS141",2.2,0.682412678873673,0.843223196223871,232.5,712.25,0.392688829448478,0.281908900536141,24,-255.25,0.240370992248071,0.26378911859777,0.167462740464067,"VH","U",-4
"19","PHS141-M58","Northern Jarrah Forest","PHS141",2.2,0.593365342645133,0.796456692913386,258.5,689.125,0.341565600882029,0.569288296096176,46,-475.875,0.384171136742938,0.49111154772865,0.357062638574229,"VH","VH",0
"20","PHS141-M65OP","Northern Jarrah Forest","PHS141",2.2,0.617229129662522,0.820635872825435,224.25,682.125,0.332601536772777,0.389650294814847,7,-324.375,0.249207301396864,0.288886186413784,0.24078808598391,"VH","VH",0
"21","PHS141-M52","Northern Jarrah Forest","PHS141",2.2,0.492689800951207,0.784751474304971,170.333333333333,519.666666666667,0.238164815897136,0.104359168860445,1.33333333333334,-262.833333333333,0.164616549551468,0.132160942430383,0.0698666944060187,"VH","U",-4
"22","PHS141-M59","Northern Jarrah Forest","PHS141",2.2,0.563226614201395,0.826159632260761,138.666666666667,462.833333333333,0.298469766750854,0.387430079824648,12.3333333333333,-477.833333333333,0.268876641329796,0.323724632367166,0.247681554774241,"VH","VH",0
"23","PHS141-M64OP","Northern Jarrah Forest","PHS141",2.3,0.563845050215208,0.777367105120122,256,688,0.291979454760964,0.318761842953483,-0.25,-403.5,0.22786374081381,0.250536873299401,0.203701857196433,"VH","VH",0
"24","PHS141-M54OP","Northern Jarrah Forest","PHS141",2.3,0.619099590723056,0.809698078682525,156,440.5,0.343445777677156,0.36180747056633,4,-366.25,0.217764508101268,0.273816148047527,0.223324215769263,"VH","VH",0
"25","PHS141-M53OP","Northern Jarrah Forest","PHS141",2.4,0.627610463838206,0.809973924380704,194.333333333333,510.041666666667,0.383020453908658,0.324103813294071,25.6666666666667,-424.958333333333,0.23839234637285,0.314724145377813,0.199006343438469,"VH","VH",0
"26","PHS141-M59OP","Northern Jarrah Forest","PHS141",2.4,0.657035175879397,0.820251854407452,173.666666666667,457.333333333333,0.407120949459928,0.530562277214825,19,-656,0.354992998821621,0.490241154063509,0.319994584513819,"VH","VH",0
"27","PHS141-M51OP","Northern Jarrah Forest","PHS141",2.4,0.64439068642274,0.802452767649983,223.5,540.25,0.408200258955546,0.341306894500821,22,-447.125,0.230153328488803,0.368173740351088,0.20743212983833,"VH","H",-1
"28","PHS141-M510","Northern Jarrah Forest","PHS141",2.4,0.629664179104478,0.812554037696697,180.666666666667,477.833333333333,0.385408406026963,0.271841768956486,27.6666666666667,-363.5,0.160543772512779,0.268451884287832,0.166706163316702,"VH","U",-4
"29","PHS141-M52OP","Northern Jarrah Forest","PHS141",2.4,0.636062861869313,0.772997198879552,253.25,556.125,0.39443073669369,0.359531325806543,58.25,-439.25,0.190413466822136,0.350244116106181,0.219619743493542,"VH","VH",0
"30","PHS141-M57","Northern Jarrah Forest","PHS141",2.4,0.613077616166817,0.800057454754381,232,635,0.336034115138593,0.732498287661221,20,-550.333333333333,0.462992280823953,0.590659236852322,0.453818503103209,"VH","VH",0
"31","PHS141-M55OP","Northern Jarrah Forest","PHS141",2.5,0.652234636871508,0.832971800433839,179.666666666667,525.333333333333,0.38719512195122,0.555327420376663,1.33333333333331,-620,0.38633685821766,0.49119512195122,0.335903572300865,"VH","VH",0
"32","PHS141-M57OP","Northern Jarrah Forest","PHS141",2.5,0.66331109763493,0.804948670702817,185.25,445.125,0.417174744238917,0.428647862971696,22.25,-463.625,0.276736750173015,0.406286089514646,0.257552727720692,"VH","VH",0
